kd_diff,sig_strike_diff,total_strikes_diff,td_diff,ctrl_time_diff,height_diff,weight_diff,reach_diff,age_diff,winrate_diff,winner
0.4,-17.599999999999998,-25.199999999999996,-0.4,-102.60000000000001,1,20,3,3,0.021671826625387025,0
0.0,-156.0,-184.4,1.2,-16.799999999999997,-2,0,-2,5,-0.044407894736842146,1
0.0,-19.0,-21.199999999999996,0.5999999999999999,-43.400000000000006,3,0,1,0,-0.11413043478260865,0
1.0,23.0,51.3,0.19999999999999996,-18.9,0,0,-2,-6,0.13095238095238093,1
0.0,-19.333333333333336,-35.666666666666664,-0.25,-59.75,3,0,3,-2,0.07272727272727275,0
0.5,-13.0,-29.0,0.0,90.5,-3,0,-1,0,0.16722408026755853,1
0.0,1.7999999999999972,-17.0,1.8,35.19999999999999,-2,0,-1,0,0.19909502262443435,1
1.0,-25.0,-49.5,1.0,206.5,1,0,2,-9,0.3157894736842105,1
0.0,3.333333333333332,25.0,0.3333333333333333,151.66666666666666,5,0,3,11,-0.380952380952381,0
0.0,-24.000000000000007,-42.2,-1.2000000000000002,111.00000000000001,-1,0,0,-4,-0.029761904761904767,0
0.0,12.200000000000003,7.599999999999994,-0.19999999999999996,-112.00000000000001,6,0,8,-12,-0.0160160160160161,1
0.09999999999999998,54.05,43.45,0.5,-37.94999999999999,0,0,-3,3,0.24247491638795993,1
0.4,18.200000000000003,16.200000000000003,-0.8,86.19999999999999,3,10,4,-3,0.016339869281045694,1
0.16666666666666663,72.66666666666667,65.16666666666667,1.6666666666666667,23.833333333333336,1,0,3,0,0.2666666666666667,1
0.6666666666666666,2.6666666666666643,10.333333333333336,0.0,-6.0,-1,-10,4,4,-0.15086206896551724,0
0.2,-15.400000000000002,-14.0,0.7999999999999999,81.20000000000002,-4,-10,-7,-5,-0.1253746253746254,1
-0.2,0.4000000000000057,10.600000000000001,-0.2,2.8000000000000043,-2,0,-1,-4,0.0636363636363636,1
-0.2,4.399999999999999,28.6,0.3999999999999999,48.400000000000006,-1,0,2,6,0.0121212121212122,0
0.0,-7.0,-8.0,-0.6,-9.600000000000001,-1,-10,-2,-3,-0.07619047619047614,0
-0.6,-3.599999999999998,2.200000000000003,0.6,71.2,-3,0,-5,15,-0.0444444444444444,1
0.0,2.0,2.200000000000003,0.2,-24.8,3,0,3,5,0.01666666666666672,1
0.25,-49.75,-48.75,-1.75,-80.75,0,-15,5,4,-0.05555555555555558,0
0.0,-32.400000000000006,-67.4,0.8,-138.8,-1,0,1,-1,0.009009009009009028,1
0.0,37.0,56.0,1.0,55.666666666666664,4,0,1,-8,0.16666666666666674,1
0.4,13.466666666666665,16.266666666666666,-0.6666666666666666,-87.66666666666667,0,-41,-5,1,-0.10829493087557607,0
-0.4,-38.39999999999999,-35.0,2.5999999999999996,108.2,-1,0,1,-3,0.2527233115468409,1
-0.25,6.850000000000001,-39.85,-1.0,-102.0,3,10,1,2,-0.06575682382133996,1
-0.6,-68.2,-75.0,-0.4,53.2,3,0,3,3,-0.08212560386473433,1
0.0,-26.200000000000003,-30.0,-0.3999999999999999,-32.8,1,0,2,-3,0.08571428571428574,0
0.0,1.0,71.0,0.0,62.0,-2,0,-5,10,-0.1133333333333334,1
0.5,4.600000000000001,6.350000000000001,-0.8999999999999999,-142.4,1,10,5,-2,0.0,0
0.8,-54.0,-36.4,4.6,341.2,-4,0,0,4,-0.15625,0
0.0,2.0,2.0,0.0,0.0,-5,0,-4,0,0.032467532467532534,1
0.2,36.400000000000006,94.19999999999999,0.6,185.6,1,0,0,-1,-0.07413127413127418,1
0.2,11.600000000000001,-15.600000000000009,1.0,132.20000000000002,-1,15,-6,-2,0.34883720930232553,1
0.4,-51.60000000000001,-62.39999999999999,1.0,35.0,-1,0,-3,-2,-0.12142857142857144,0
0.4,17.599999999999994,-28.39999999999999,-2.2,-306.2,-2,0,-4,3,-0.03532608695652173,1
-0.2,-5.800000000000001,-7.800000000000004,-4.0,-127.79999999999998,5,0,7,1,0.07634408602150544,1
0.0,-0.4000000000000057,17.60000000000001,-1.6,40.0,-5,0,-1,-2,0.06016042780748654,0
0.0,-16.0,-22.5,0.5,158.5,-1,32,1,5,0.17948717948717952,1
0.0,1.8000000000000007,10.799999999999997,-1.0,-78.0,-1,0,-3,0,-0.04166666666666663,1
-0.3333333333333333,42.46666666666667,41.53333333333334,0.6,47.06666666666666,6,-31,3,-2,-0.13175230566534923,0
0.2,14.0,25.0,0.0,59.0,-4,-10,-3,-7,0.3666666666666667,1
1.8,32.2,46.6,-1.4,4.400000000000006,1,0,-2,5,-0.010582010582010581,0
0.0,8.666666666666668,-9.333333333333329,1.0,52.666666666666664,-1,0,3,-5,0.18461538461538463,0
-1.0,38.0,50.5,0.5,88.0,-2,0,-4,-1,-0.125,0
-0.8,69.4,73.4,0.6,40.2,2,-17,6,3,0.21449275362318843,1
0.2,-20.400000000000006,-53.80000000000001,-1.6,-307.4,0,0,-1,3,0.09482758620689657,1
-1.0,18.5,30.700000000000003,-0.7,84.45,5,15,-1,-2,0.059523809523809534,1
-0.3,-8.899999999999999,-13.0,-0.09999999999999998,15.7,0,0,-1,3,-0.08684210526315783,0
0,0,0,0,0,1,0,0,-3,0.13333333333333341,1
0.6,1.0,12.800000000000011,-1.0,43.8,3,-10,0,-2,-0.10571428571428565,0
0.0,0.0,-23.75,-0.5,-148.5,2,0,3,1,0.13333333333333341,1
0.2,25.800000000000004,30.799999999999997,0.0,2.0,-2,0,-4,10,-0.08333333333333337,0
0.0,-15.75,-17.0,-0.75,-4.25,3,0,5,-1,0.018181818181818188,1
0.0,-2.5,1.5,1.5,169.5,0,10,2,-5,0.16210526315789464,1
0.4,-8.600000000000001,-4.600000000000001,-1.0,-27.4,-3,0,-1,4,-0.06038647342995174,0
0.0,-27.0,-26.5,0.5,55.0,1,0,2,6,-0.24175824175824168,1
1.2,38.6,71.39999999999999,-0.19999999999999996,59.99999999999997,-2,0,2,4,0.05428571428571427,0
0.6,31.400000000000006,23.800000000000004,-0.6000000000000001,-138.8,-2,0,-5,-7,0.062200956937799035,1
0.4,11.799999999999997,-63.999999999999986,-7.2,-148.00000000000003,1,0,2,5,-0.04578754578754585,0
-0.4,7.0,3.4000000000000057,0.39999999999999997,33.400000000000006,0,10,-1,-2,0.10087719298245612,0
0.4,17.5,22.3,0.0,26.0,1,0,4,-2,0.1282051282051282,1
0.0,14.800000000000004,41.00000000000001,-2.0,-95.39999999999998,1,-16,3,5,-0.12741312741312738,1
0.4,-17.800000000000004,-58.0,-0.7999999999999999,-215.20000000000002,3,0,7,8,-0.004137931034482789,0
0.5,11.083333333333329,37.58333333333333,-0.6666666666666666,-61.33333333333333,3,0,5,-1,0.17101449275362324,0
0.0,-54.0,-4.0,4.0,334.0,0,0,-7,-4,0.10256410256410264,0
0.0,19.333333333333332,29.0,-0.5,-47.83333333333334,-1,0,0,-4,0.17251461988304095,1
0.3333333333333333,30.66666666666667,27.0,-0.33333333333333326,-8.0,0,0,2,0,0.09597523219814241,1
0.0,-67.0,-74.0,-0.5,-45.5,-2,0,0,-5,-0.05882352941176472,0
0.6000000000000001,3.200000000000003,10.399999999999991,-0.7999999999999999,57.0,0,0,2,-7,-0.18067226890756294,1
-0.3333333333333333,-1.1666666666666643,-7.916666666666671,-0.41666666666666663,13.333333333333336,-2,0,-2,6,-0.10352941176470587,1
0,0,0,0,0,0,0,-2,3,0.09615384615384615,1
-0.8,7.200000000000003,73.6,0.3999999999999999,220.0,2,0,4,-1,-0.3913043478260869,0
-0.39999999999999997,17.6,-23.199999999999996,0.2,-167.2,1,10,-2,6,0.04285714285714293,1
0.25,24.15,32.3,-0.5,-10.299999999999997,-1,0,-3,-2,0.0009578544061301653,0
0.0,45.99999999999999,27.0,-3.5999999999999996,-260.4,1,0,3,8,-0.2074303405572755,1
1.0,16.0,72.0,-1.0,404.0,1,29,-1,1,0.32638888888888884,1
0.0,-3.0,2.4000000000000057,1.8,154.8,-1,-10,0,-2,-0.011111111111111183,0
-0.6,38.5,36.5,0.0,6.0,-6,0,-3,3,0.0888888888888888,1
0.0,-13.600000000000001,-10.600000000000001,0.2,-17.4,0,0,5,-9,-0.009090909090909038,0
0.2,-26.2,-31.6,1.7999999999999998,145.6,-2,0,-2,7,0.011904761904761973,0
0.2,-1.0,-0.3999999999999986,0.6000000000000001,239.60000000000002,0,10,0,-2,0.1026086956521739,0
-0.4,28.6,42.8,0.0,4.199999999999999,-2,0,-3,7,-0.08333333333333337,0
0.39999999999999997,9.799999999999997,11.200000000000003,-0.6,-84.19999999999999,0,0,0,-1,-0.03850931677018632,0
0,0,0,0,0,0,34,3,-1,0.050000000000000044,1
0,0,0,0,0,-3,0,1,8,-0.009615384615384581,0
0.2,1.4000000000000057,-26.800000000000004,-1.8,-177.8,0,5,-1,4,0.022774327122153215,0
0.6666666666666666,0.3333333333333339,-1.6666666666666679,-0.33333333333333337,11.0,-1,0,-2,-2,0.043636363636363695,1
-0.2,8.0,22.4,-0.2,-3.799999999999997,2,0,1,9,-0.05294117647058816,0
-0.4,59.2,63.3,0.8,127.4,3,15,4,-4,0.17101449275362324,1
0.0,25.833333333333336,71.16666666666666,1.5,136.5,-4,0,-10,-7,-0.033333333333333326,1
0.0,40.733333333333334,37.86666666666667,-1.6666666666666667,-106.06666666666666,0,0,-2,-3,0.009615384615384581,1
-0.2,-13.599999999999994,9.799999999999997,-1.4,-131.99999999999997,-2,0,0,-1,-0.1372180451127819,0
-0.6000000000000001,29.199999999999996,50.99999999999999,1.8,165.2,3,0,1,0,0.04307432432432434,1
-0.15000000000000002,2.0500000000000007,1.1000000000000014,0.6,45.4,0,3,-5,7,-0.16224814422057265,0
-0.2,22.400000000000002,5.799999999999997,0.5999999999999999,-30.200000000000003,-1,0,2,2,0.11904761904761907,1
0.19999999999999996,15.400000000000002,26.4,0.6,92.60000000000001,-1,0,-1,-4,0.2797101449275362,1
-0.39999999999999997,38.800000000000004,47.599999999999994,0.20000000000000007,6.799999999999997,-2,0,-3,2,0.08771929824561397,1
-0.09999999999999998,16.799999999999997,19.200000000000003,0.2,15.600000000000001,0,0,2,2,0.026162790697674465,1
0.0,-4.25,10.75,0.75,173.5,4,-5,9,1,-0.32499999999999996,0
0.4,12.100000000000001,13.0,-2.75,-137.05,2,0,0,6,0.023923444976076458,1
1.0,-14.0,-31.0,-1.0,5.0,-1,0,2,-10,0.33333333333333337,1
-0.2,-14.599999999999994,-4.599999999999994,0.25,-7.350000000000001,1,10,-2,-6,0.1647727272727273,1
0.0,-0.75,-6.25,-0.5,70.0,-3,20,3,2,0.1523809523809524,1
0.0,21.0,50.0,2.0,391.0,0,0,-5,-6,0.30000000000000004,1
-0.2,15.799999999999997,39.400000000000006,2.5999999999999996,264.40000000000003,-1,10,2,2,-0.04166666666666674,1
-0.6666666666666666,3.5333333333333385,16.866666666666674,1.2,80.0,3,0,2,-1,-0.021390374331550777,1
0.5,0.0,-53.25,-0.5,-121.25,1,0,2,0,0.08461538461538454,1
-0.4,-13.399999999999999,-1.5999999999999943,0.40000000000000013,114.20000000000002,-2,0,-2,-5,0.039399624765478425,1
0.2,29.666666666666664,35.599999999999994,1.1333333333333333,-16.26666666666665,0,0,1,2,0.036363636363636376,1
-0.4,-28.800000000000004,-27.999999999999993,1.0,27.6,1,0,1,2,-0.09450830140485311,0
-0.25,44.33333333333333,55.91666666666667,2.6666666666666665,110.5,3,0,2,0,0.06715063520871145,0
0.0,-16.799999999999997,-13.599999999999994,2.6,192.0,1,0,3,-7,0.07196969696969702,1
0.2,37.8,28.400000000000006,0.3999999999999999,45.79999999999998,-3,0,0,-7,0.14935064935064934,1
0.0,-14.85,-45.95,-1.4500000000000002,-122.0,-2,0,1,4,-0.012820512820512775,0
1.0,-38.0,-57.0,-1.0,-49.0,-2,0,0,-9,0.28,1
0.75,-10.0,1.0,-0.5,-39.5,2,0,6,3,-0.054919908466819156,1
0.0,6.0,8.5,0.0,-45.5,2,0,7,1,0.23750000000000004,0
0.0,-2.9999999999999964,-7.0,1.4000000000000001,34.0,0,0,-3,2,-0.022222222222222254,0
0.39999999999999997,-3.6000000000000085,-18.200000000000003,1.2,-0.19999999999999574,-3,10,-2,1,-0.015873015873015928,0
-1.0,41.2,49.0,0.6,128.0,-1,0,-3,1,-0.16935483870967738,0
0.4,-3.0,-3.6000000000000014,0.0,27.6,1,0,1,-4,-0.1071428571428571,1
-0.04999999999999999,-5.5,4.700000000000003,-0.25,-50.2,0,0,-2,6,-0.09037037037037032,1
-0.39999999999999997,52.8,62.8,0.0,-31.200000000000003,2,10,6,4,0.15333333333333332,1
0.0,2.799999999999997,0.0,-0.19999999999999996,-97.39999999999999,-1,-10,2,3,0.02898550724637683,1
0.8,5.549999999999997,-5.5,-1.35,-149.5,3,-15,-4,-5,0.1029411764705882,1
-0.2,-13.399999999999999,-12.800000000000004,1.9999999999999996,18.19999999999999,-2,-10,-2,3,-0.0913793103448276,1
-0.3333333333333333,66.16666666666667,99.58333333333333,-0.6666666666666667,72.5,3,0,0,-1,0.019607843137254832,1
-0.6,46.8,43.39999999999999,-1.2000000000000002,-104.6,-1,0,-2,5,-0.014285714285714346,1
0.4,1.0,-34.33333333333333,-0.7333333333333333,-170.53333333333333,1,0,1,7,-0.019607843137254832,0
0.0,-7.200000000000003,-9.799999999999997,-0.4,69.4,3,0,4,11,0.017786561264822143,0
0.0,12.200000000000003,43.0,2.6,358.0,0,15,-1,9,-0.11164465786314526,0
0.0,-96.0,-65.0,1.0,611.0,-2,0,4,-3,0.25187969924812026,1
0.6000000000000001,5.200000000000003,8.600000000000001,0.0,7.799999999999997,-1,0,-2,7,0.04596273291925468,0
-0.2,-6.800000000000004,6.199999999999996,0.0,48.4,0,15,2,-3,-0.025974025974025983,0
-0.5,-68.25,-168.5,-1.75,-112.25,-1,0,-3,6,0.1527777777777778,1
-0.2,13.0,12.800000000000004,-1.8,-87.0,-2,0,-1,8,-0.12412587412587406,0
0.0,-41.0,-54.5,-1.5,-1.0,0,0,-3,0,0.011111111111111183,1
0.0,-20.4,-37.599999999999994,0.2,176.2,1,0,0,3,0.2142857142857143,1
0.5,23.0,19.5,-1.0,-49.5,5,10,4,2,0.1568627450980392,1
0.2,28.799999999999997,22.0,-0.2,-83.4,4,31,9,-2,0.09999999999999998,1
1.5,25.5,-40.5,5.0,412.0,0,0,-1,3,0.03076923076923077,0
-0.19999999999999996,24.400000000000006,33.00000000000001,-0.2,-4.199999999999999,5,0,3,-5,0.16091954022988508,1
0.2,-59.80000000000001,-53.80000000000001,0.7999999999999999,72.20000000000002,-5,-10,2,3,0.09953917050691241,1
-0.3,65.1,40.599999999999994,1.0,62.7,-3,-20,-3,-4,-0.00694444444444442,0
0.0,-6.3999999999999915,-61.999999999999986,0.2,20.799999999999997,-1,-15,2,7,0.05217391304347829,0
-0.8,27.200000000000003,27.60000000000001,0.0,2.8,-5,0,-7,8,-0.19047619047619047,0
-0.39999999999999997,22.199999999999996,26.0,1.2000000000000002,-5.799999999999997,-8,0,-6,4,0.0892857142857143,0
0.4,-20.4,-7.600000000000001,0.19999999999999996,106.4,-5,0,-2,0,-0.012578616352201255,1
-0.16666666666666663,-35.66666666666667,-52.0,-0.6666666666666666,-43.66666666666667,5,15,1,-4,0.2385620915032679,1
-0.6,19.9,28.4,-0.8,10.399999999999999,0,0,-2,7,-0.24825174825174823,0
0.8,37.75,19.450000000000003,-1.75,-124.8,-1,0,1,6,-0.1293103448275862,0
0.0,34.2,37.4,-0.4,-109.00000000000001,1,0,1,12,-0.3054298642533937,0
0.0,2.6499999999999986,-0.25,1.15,209.05,-2,10,-2,6,0.02619047619047621,0
-0.04999999999999999,19.950000000000003,54.7,0.0,215.89999999999998,-3,0,2,-6,0.022546419098143256,0
-0.3333333333333333,33.733333333333334,51.26666666666666,0.9333333333333335,128.4666666666667,2,0,3,7,-0.32608695652173914,0
0.0,28.333333333333336,35.99999999999999,0.3333333333333333,83.33333333333333,1,22,0,-1,-0.07509881422924902,1
0.0,-13.600000000000001,-31.400000000000002,-2.6,-170.4,-1,0,-1,-5,0.0535714285714286,1
0.6666666666666666,6.833333333333332,60.16666666666667,-2.0,-87.33333333333334,2,-10,3,5,-0.10789473684210527,0
1.0,20.75,14.75,-3.0,-180.5,-2,-15,2,2,-0.006060606060605989,1
-0.25,21.75,4.0,0.0,-86.0,4,20,0,4,0.33333333333333337,1
0.0,-36.75,-20.0,-0.75,153.25,-1,0,-3,-4,0.15756302521008403,1
-0.1333333333333333,4.533333333333335,-13.733333333333334,-1.9333333333333336,-151.6,2,0,2,-6,0.01602564102564108,0
0.0,-17.0,-13.5,-2.0,-126.25,-2,10,0,-5,-0.05384615384615388,0
0.0,-32.4,-6.400000000000006,0.8,132.2,-3,0,-3,7,-0.2421052631578947,0
0.0,-4.0,-5.75,-0.75,-127.5,-1,10,-6,-3,0.05513784461152882,1
-0.7999999999999999,52.0,60.60000000000001,0.39999999999999997,23.199999999999996,5,0,2,-3,-0.06303030303030299,0
0.2,37.8,0.7999999999999972,0.6000000000000001,150.39999999999998,-1,0,-6,8,0.008837209302325566,0
0.8,-37.6,-113.4,0.3999999999999999,-258.0,-1,-15,1,-5,-0.011904761904761862,1
-0.75,19.25,52.25,1.75,280.5,-1,0,2,1,0.16666666666666663,1
0.25,-21.41666666666667,-17.41666666666667,-2.3333333333333335,-79.58333333333333,-1,0,-3,2,-0.15000000000000002,0
1.0,-17.5,-69.25,0.0,-104.33333333333333,-2,0,0,-6,0.011857707509881354,1
0.0,10.0,40.0,1.0,304.0,3,0,3,8,-0.01388888888888884,0
-0.09999999999999998,51.400000000000006,67.4,1.1,18.5,2,0,1,2,-0.14308426073131952,0
0.0,-6.799999999999997,-9.399999999999999,0.6000000000000001,42.13333333333333,1,0,5,-8,-0.007499999999999951,1
0.0,24.666666666666664,32.666666666666664,-0.3333333333333333,-108.66666666666667,1,0,2,-1,0.10454545454545461,1
0.4,-8.200000000000003,-40.400000000000006,-1.6,-183.6,1,0,5,5,-0.12413793103448278,0
0.25,-29.75,-10.0,-3.25,-35.25,6,0,7,0,-0.033333333333333326,1
0.25,0.8000000000000007,7.0,0.44999999999999996,-6.050000000000011,0,0,0,5,-0.020050125313283207,1
-0.8,1.0,52.7,1.1,283.5,-1,0,-4,13,-0.07915057915057921,0
-0.6,13.799999999999997,50.80000000000001,1.4,-31.19999999999999,-1,0,-2,5,0.00303030303030305,1
0.2,-60.79999999999998,-60.2,1.0,5.199999999999989,-2,0,-2,-2,0.10476190476190483,1
0.2666666666666666,-10.466666666666665,-24.46666666666666,-1.0,-161.73333333333335,1,0,1,0,-0.06666666666666665,0
0.8,5.399999999999999,-22.0,-2.4,-231.8,1,0,-3,-9,0.08791208791208782,1
0.26666666666666666,4.0,15.0,0.8,85.53333333333333,2,0,1,2,-0.15438596491228063,0
0.0,12.5,-25.0,-1.0,-124.0,0,10,-4,-7,-0.125,1
0.2,10.933333333333337,-42.93333333333333,-4.266666666666667,-367.7333333333333,5,0,2,0,0.06060606060606055,1
0.0,8.599999999999994,50.60000000000001,1.4000000000000001,269.40000000000003,2,0,3,2,-0.07254901960784321,1
-0.5,12.5,29.5,3.0,132.5,2,10,2,-12,0.01620370370370372,0
0.0,0.0,-13.333333333333329,2.6666666666666665,164.66666666666666,-1,0,-4,7,-0.18181818181818188,0
-0.2,35.8,31.6,0.0,25.0,5,19,2,0,0.06571428571428573,1
0.2,-2.0,-45.400000000000006,-3.6,-286.2,0,0,-1,3,-0.3448275862068966,0
0.0,7.799999999999997,11.0,-0.6,48.2,0,0,0,0,0.0357142857142857,0
-0.2,16.4,-0.3999999999999986,0.4,-94.19999999999999,-3,0,0,-5,0.1446153846153846,1
0.25,-8.25,-4.25,0.25,-7.666666666666666,2,0,8,0,0.09090909090909094,1
0.0,-0.3999999999999986,-11.399999999999999,-0.6,151.6,-3,0,2,7,0.14538043478260865,1
0.0,8.800000000000004,21.999999999999993,0.6000000000000001,180.2,1,0,1,1,-0.03205128205128205,0
0.0,5.166666666666668,38.0,-0.08333333333333348,22.0,1,0,-3,3,-0.15578947368421048,1
0.0,-11.0,-14.0,0.6000000000000001,226.0,4,20,3,5,-0.008064516129032251,1
0.0,-48.5,-56.0,-1.5,-104.5,2,0,1,3,-0.17543859649122806,0
-0.6,-7.700000000000003,16.5,-3.5999999999999996,-37.60000000000002,4,0,2,-2,0.03125,0
1.5,76.5,111.0,-0.75,107.5,2,0,3,-9,0.23745819397993306,1
0.0,7.0,22.666666666666664,0.0,-62.33333333333333,0,0,-2,-3,0.2757894736842105,1
0.0,17.0,66.6,3.8,470.5,-1,0,-1,-7,0.20833333333333337,1
0.0,7.400000000000006,14.599999999999994,0.40000000000000013,65.19999999999999,0,0,1,10,-0.06818181818181823,0
0.39999999999999997,-0.7999999999999972,-8.200000000000003,-1.0,-34.199999999999996,-1,-15,0,7,0.08611111111111114,0
1.0,-32.5,-48.25,-0.5,-111.25,2,-15,6,6,0.010233918128654929,1
0.0,-12.100000000000001,0.20000000000000284,-2.1,-174.6,4,0,6,3,-0.18095238095238098,0
0.2,-20.0,-51.0,-1.6,-51.599999999999994,3,0,2,4,-0.07692307692307687,0
0.0,47.0,55.0,0.0,188.5,6,0,6,-7,0.0,1
0.0,-53.75,-68.75,0.75,-32.0,3,-28,4,-6,0.23745819397993306,1
-0.3,16.5,21.299999999999997,0.6,79.0,-2,-15,2,8,-0.06666666666666676,0
0.4,22.60000000000001,22.599999999999994,0.0,0.1999999999999993,1,0,0,-4,0.1446153846153846,1
0.0,6.25,8.600000000000001,-0.8,-82.19999999999999,5,10,5,-5,0.08571428571428574,1
0.0,-11.0,-17.5,-0.5,-156.5,-2,0,-1,0,-0.03167420814479638,0
-0.19999999999999996,14.399999999999999,16.6,0.39999999999999997,-132.2,-2,0,0,9,0.025000000000000022,1
0.39999999999999997,-13.400000000000002,-26.4,-3.4000000000000004,-95.4,4,0,4,2,0.04313725490196085,1
0.2,32.199999999999996,36.8,1.2000000000000002,92.39999999999999,-1,0,1,6,0.026153846153846194,1
0.0,20.0,16.60000000000001,-0.3999999999999999,-0.5999999999999943,5,10,2,5,0.09999999999999998,1
0.0,7.600000000000001,-0.3999999999999986,-0.4,-20.799999999999997,0,0,0,6,-0.16249999999999998,0
0.0,15.0,-15.0,1.0,44.0,-1,10,1,-5,-0.05238095238095242,0
0.0,-2.200000000000003,-6.800000000000011,0.0,4.200000000000003,-2,0,-1,3,0.10833333333333339,1
0.0,39.400000000000006,14.799999999999997,-2.8,-271.2,-1,0,-1,-3,-0.2212918660287081,1
0.0,-56.400000000000006,-47.8,0.3999999999999999,-13.800000000000011,0,0,0,-3,0.3167420814479638,1
0,0,0,0,0,-1,0,2,-9,0.22009569377990423,1
0.0,-37.5,-13.0,3.5,24.5,0,0,3,-6,0.11578947368421055,0
0.0,-31.39999999999999,-18.000000000000007,0.8,199.2,-1,0,4,-1,-0.07275223061084424,1
0.4,31.799999999999997,-33.599999999999994,-2.8,-253.4,4,10,2,-5,-0.032467532467532534,0
0.3333333333333333,-27.599999999999994,-31.26666666666666,0.3333333333333333,50.2,-3,-15,-5,-2,-0.005733005733005725,1
-0.2,-2.1999999999999993,14.399999999999999,0.7999999999999999,191.20000000000002,-2,0,-4,2,0.05853658536585371,0
-0.19999999999999996,17.4,14.0,0.4,34.00000000000001,3,0,1,4,-0.0092592592592593,1
0.0,9.400000000000002,11.399999999999999,0.4,-85.6,-4,0,-4,9,0.06444906444906451,1
-0.25,-11.600000000000001,9.0,-0.25,130.75,4,0,5,-1,-0.1791666666666667,1
0.4,-11.599999999999998,-9.399999999999999,0.2,59.6,1,0,-2,-2,0.024216524216524205,1
-0.2,38.4,8.600000000000009,0.6,-147.0,-2,-3,-2,-1,0.07250000000000001,1
0.5,-1.5,-19.0,-1.0,-36.0,-2,15,0,-1,-0.015151515151515138,1
-0.5,11.5,21.66666666666667,2.1666666666666665,356.3333333333333,0,-10,-4,3,-0.018181818181818188,1
0.0,-53.0,-63.0,1.0,-101.0,-1,10,-1,-4,0.03508771929824561,0
0.0,19.75,34.58333333333333,-2.083333333333333,-135.5,0,0,0,1,0.052631578947368474,0
0.3333333333333333,-25.0,-42.66666666666667,-1.0,-55.0,-2,0,0,3,0.0,1
0.0,41.400000000000006,36.0,0.3999999999999999,-30.799999999999997,0,0,1,5,0.03320683111954459,0
0.0,-12.799999999999997,-16.599999999999994,-0.2,-20.2,0,10,-1,9,0.020989505247376306,1
0.2,-5.399999999999999,-1.3999999999999986,-0.19999999999999996,-231.0,3,0,2,5,-0.10693301997649829,0
0.0,13.399999999999999,56.400000000000006,-0.6000000000000001,-47.60000000000002,-1,0,-4,6,-0.16047745358090182,0
0.0,-0.7000000000000028,-32.0,1.3,-46.400000000000006,0,0,3,1,0.07095343680709532,1
0.0,34.599999999999994,66.0,0.3999999999999999,124.19999999999999,0,0,0,-2,0.16206896551724137,1
-0.2,-31.75,-22.75,3.25,350.3,-2,12,-3,-1,0.2857142857142857,1
0.0,-8.5,-14.5,-3.0,-286.0,0,0,2,-7,-0.07516339869281041,0
1.0,58.5,68.5,0.0,42.0,-3,-15,-3,-1,-0.044117647058823484,1
0.0,41.0,50.0,3.0,48.0,-1,0,1,-2,0.15294117647058825,1
0.2,0.8000000000000007,26.200000000000003,2.6,177.3,-1,0,3,3,-0.06153846153846154,0
0.8,3.1999999999999957,-3.799999999999997,0.0,50.6,3,0,3,4,0.11585365853658536,0
0.0,6.799999999999997,-14.599999999999994,-0.7999999999999998,-215.8,-3,0,-2,15,-0.0888888888888889,0
-0.2,-0.7999999999999972,-32.6,-1.5999999999999999,-249.40000000000003,-2,0,-3,-3,0.2914438502673796,1
-0.8,-31.199999999999996,-35.39999999999999,0.6,-47.2,0,20,2,3,-0.04842105263157903,0
0.09999999999999998,-57.45,-62.2,-0.2,-88.35,1,20,3,-1,0.07625272331154687,0
-0.09999999999999998,-8.899999999999999,-87.0,-0.09999999999999998,-15.2,0,15,2,8,-0.17647058823529405,0
0.2,3.599999999999998,7.399999999999999,-0.2,43.6,2,0,6,-7,0.10416666666666663,1
0.0,79.5,81.5,2.0,95.5,-2,0,-2,-6,0.05921052631578949,1
0.0,-17.0,-35.0,-1.0,-45.0,1,15,-1,2,-0.18627450980392157,1
0.2,15.100000000000001,21.9,0.0,5.699999999999999,1,0,-5,-3,-0.1287625418060201,0
0.0,6.5,-7.0,0.5,-163.0,-4,0,-2,-7,0.3333333333333333,0
0.6,-3.8000000000000043,-33.39999999999999,-2.0,-158.2,0,0,3,-3,-0.17044334975369457,0
0,0,0,0,0,0,15,4,0,0.028070175438596467,1
0.6,4.399999999999999,3.200000000000003,0.4,-19.8,2,0,0,2,0.04761904761904767,0
0.0,-15.049999999999997,-6.75,-0.5,-116.65,-2,0,0,5,-0.05921052631578949,1
0.3333333333333333,14.333333333333334,61.666666666666664,2.0,394.6666666666667,2,0,4,7,0.1018099547511312,1
0.0,10.0,-1.0,1.0,107.0,3,0,2,6,0.11904761904761907,1
-0.4,2.8000000000000007,36.2,-0.20000000000000018,75.4,2,0,2,-2,-0.07880434782608692,1
0.0,-62.400000000000006,-34.400000000000006,0.6000000000000001,177.99999999999997,0,0,-1,9,-0.09829059829059827,0
0.0,12.200000000000003,9.599999999999994,1.0,94.0,-3,0,-1,3,0.2171052631578947,1
-0.25,10.75,21.58333333333333,3.5,211.75,-3,0,0,-9,0.18181818181818188,1
0.5,-4.5,-20.0,-1.0,-53.0,-7,-4,-2,5,-0.19191919191919182,0
0.0,-29.666666666666664,5.333333333333329,0.33333333333333326,38.0,-2,0,-1,-6,0.08000000000000007,1
0.0,21.333333333333336,35.0,0.0,-154.66666666666666,-1,0,2,0,-0.1470588235294118,0
